vsd_kegg_ID,Bran_1,Bran_2,PS_2,PS_3,CO_2,CO_3,Faeces_BR,Faeces_PS
K00132,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.83238308831055,0.58377194374898,-0.431333413342142,0.52267415111254
K00133,2.41825454044543,1.56982333958386,0.397263000731882,-0.431333413342142,2.14606501336759,1.21503628012244,0.450907720900471,1.97904064816265
K00134,2.41825454044543,1.56982333958386,1.35997524567848,1.97788077465908,2.41825454044543,1.21503628012244,1.4629178636895,1.12526667347382
K00135,1.01758262645513,2.27374565914389,0.397263000731882,0.379139358654692,1.01758262645513,1.21503628012244,1.01758262645513,0.52267415111254
K00137,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142
K00138,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,-0.431333413342142,1.97904064816265
K00140,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,1.70288651750605,-0.431333413342142,1.12526667347382
K00145,1.01758262645513,1.10484555136029,0.397263000731882,0.905603363366758,-0.431333413342142,1.21503628012244,0.450907720900471,1.12526667347382
K00146,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,1.01758262645513,-0.431333413342142,-0.431333413342142,0.52267415111254
K00147,-0.431333413342142,1.10484555136029,0.934420781897835,1.32413505460602,1.01758262645513,-0.431333413342142,-0.431333413342142,1.59464918958632
K00151,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,0.450907720900471,-0.431333413342142
K00153,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00154,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00156,0.450907720900471,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,1.4629178636895,0.52267415111254
K00158,-0.431333413342142,-0.431333413342142,0.397263000731882,0.379139358654692,0.450907720900471,-0.431333413342142,0.450907720900471,0.52267415111254
K00161,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.97904064816265
K00162,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.12526667347382
K00163,1.4629178636895,-0.431333413342142,0.934420781897835,0.379139358654692,0.450907720900471,1.70288651750605,0.450907720900471,2.30318358751797
K00164,0.450907720900471,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.01758262645513,0.52267415111254
K00167,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00196,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.01758262645513,-0.431333413342142
K00208,0.450907720900471,1.10484555136029,0.397263000731882,-0.431333413342142,0.450907720900471,1.21503628012244,1.01758262645513,1.59464918958632
K00209,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00215,0.450907720900471,0.508908876666275,0.397263000731882,0.905603363366758,1.4629178636895,0.58377194374898,0.450907720900471,1.12526667347382
K00216,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,1.01758262645513,1.21503628012244,0.450907720900471,-0.431333413342142
K00217,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00219,0.450907720900471,1.10484555136029,0.397263000731882,-0.431333413342142,1.01758262645513,1.21503628012244,-0.431333413342142,-0.431333413342142
K00226,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.379139358654692,1.01758262645513,0.58377194374898,0.450907720900471,0.52267415111254
K00228,-0.431333413342142,1.10484555136029,-0.431333413342142,-0.431333413342142,1.01758262645513,1.21503628012244,1.01758262645513,-0.431333413342142
K00230,1.01758262645513,1.56982333958386,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,0.450907720900471,-0.431333413342142
K00231,-0.431333413342142,-0.431333413342142,0.397263000731882,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142
K00239,1.01758262645513,1.56982333958386,-0.431333413342142,-0.431333413342142,1.01758262645513,-0.431333413342142,0.450907720900471,1.12526667347382
K00240,0.450907720900471,0.508908876666275,0.934420781897835,-0.431333413342142,0.450907720900471,1.21503628012244,-0.431333413342142,0.52267415111254
K00241,0.450907720900471,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,0.450907720900471,1.12526667347382
K00242,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,1.01758262645513,-0.431333413342142
K00243,0.450907720900471,-0.431333413342142,0.397263000731882,0.905603363366758,0.450907720900471,-0.431333413342142,0.450907720900471,0.52267415111254
K00244,-0.431333413342142,0.508908876666275,-0.431333413342142,0.379139358654692,-0.431333413342142,1.21503628012244,-0.431333413342142,0.52267415111254
K00245,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,1.01758262645513,0.58377194374898,-0.431333413342142,-0.431333413342142
K00246,1.01758262645513,0.508908876666275,0.397263000731882,-0.431333413342142,-0.431333413342142,0.58377194374898,1.01758262645513,-0.431333413342142
K00247,0.450907720900471,0.508908876666275,0.397263000731882,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,-0.431333413342142
K00249,0.450907720900471,-0.431333413342142,0.397263000731882,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.97904064816265
K00252,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.12526667347382
K00254,0.450907720900471,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,1.83238308831055,1.12526667347382
K00259,-0.431333413342142,-0.431333413342142,1.7168058552546,1.67633600904569,1.01758262645513,0.58377194374898,0.450907720900471,-0.431333413342142
K00261,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142
K00262,1.01758262645513,0.508908876666275,-0.431333413342142,0.379139358654692,1.4629178636895,1.70288651750605,0.450907720900471,-0.431333413342142
K00265,-0.431333413342142,0.508908876666275,0.397263000731882,-0.431333413342142,0.450907720900471,-0.431333413342142,0.450907720900471,2.30318358751797
K00266,1.4629178636895,1.56982333958386,0.397263000731882,0.905603363366758,2.41825454044543,1.21503628012244,2.41825454044543,0.52267415111254
K00273,-0.431333413342142,-0.431333413342142,0.397263000731882,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00275,1.01758262645513,0.508908876666275,0.397263000731882,-0.431333413342142,-0.431333413342142,0.58377194374898,1.01758262645513,0.52267415111254
K00276,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142,0.450907720900471,-0.431333413342142
K00278,0.450907720900471,1.10484555136029,-0.431333413342142,0.379139358654692,1.01758262645513,0.58377194374898,-0.431333413342142,0.52267415111254
K00281,1.83238308831055,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,1.21503628012244,0.450907720900471,0.52267415111254
K00285,1.4629178636895,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,1.21503628012244,1.01758262645513,1.59464918958632
K00286,-0.431333413342142,1.10484555136029,1.35997524567848,1.32413505460602,1.4629178636895,1.21503628012244,1.4629178636895,2.30318358751797
K00287,1.01758262645513,1.10484555136029,0.934420781897835,1.32413505460602,1.4629178636895,1.21503628012244,1.01758262645513,1.59464918958632
K00297,0.450907720900471,1.10484555136029,0.934420781897835,0.379139358654692,0.450907720900471,-0.431333413342142,0.450907720900471,-0.431333413342142
K00298,-0.431333413342142,-0.431333413342142,0.397263000731882,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142
K00299,0.450907720900471,0.508908876666275,0.397263000731882,-0.431333413342142,1.01758262645513,-0.431333413342142,-0.431333413342142,0.52267415111254
K00302,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,-0.431333413342142,0.52267415111254
K00303,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,-0.431333413342142,0.52267415111254
K00304,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,1.59464918958632
K00305,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,-0.431333413342142
K00316,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142
K00318,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00322,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142
K00324,-0.431333413342142,1.10484555136029,0.397263000731882,-0.431333413342142,1.01758262645513,1.21503628012244,-0.431333413342142,-0.431333413342142
K00325,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,0.52267415111254
K00330,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,0.52267415111254
K00331,1.01758262645513,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142,1.01758262645513,-0.431333413342142
K00332,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00334,-0.431333413342142,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.21503628012244,-0.431333413342142,-0.431333413342142
K00335,1.01758262645513,0.508908876666275,0.397263000731882,-0.431333413342142,-0.431333413342142,1.21503628012244,-0.431333413342142,1.59464918958632
K00336,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,1.01758262645513,0.58377194374898,-0.431333413342142,1.12526667347382
K00337,-0.431333413342142,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00338,1.01758262645513,1.56982333958386,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,1.01758262645513,-0.431333413342142
K00339,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.21503628012244,0.450907720900471,-0.431333413342142
K00340,1.01758262645513,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,0.450907720900471,0.52267415111254
K00341,1.01758262645513,0.508908876666275,0.397263000731882,-0.431333413342142,0.450907720900471,0.58377194374898,1.01758262645513,1.12526667347382
K00342,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142
K00343,1.4629178636895,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142
K00344,1.01758262645513,1.56982333958386,2.02160047341242,0.379139358654692,2.14606501336759,0.58377194374898,0.450907720900471,1.12526667347382
K00346,0.450907720900471,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,-0.431333413342142,1.01758262645513,-0.431333413342142
K00347,-0.431333413342142,0.508908876666275,-0.431333413342142,-0.431333413342142,0.450907720900471,1.21503628012244,-0.431333413342142,-0.431333413342142
K00348,0.450907720900471,0.508908876666275,-0.431333413342142,-0.431333413342142,1.01758262645513,0.58377194374898,0.450907720900471,-0.431333413342142
K00349,1.01758262645513,0.508908876666275,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.21503628012244,0.450907720900471,-0.431333413342142
K00350,1.01758262645513,0.508908876666275,-0.431333413342142,-0.431333413342142,1.01758262645513,0.58377194374898,-0.431333413342142,0.52267415111254
K00351,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,0.52267415111254
K00355,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,1.70288651750605,0.450907720900471,-0.431333413342142
K00360,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00362,1.4629178636895,1.56982333958386,0.934420781897835,0.379139358654692,1.4629178636895,1.21503628012244,0.450907720900471,0.52267415111254
K00363,1.01758262645513,1.10484555136029,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.01758262645513,-0.431333413342142
K00364,1.4629178636895,1.10484555136029,-0.431333413342142,0.379139358654692,0.450907720900471,-0.431333413342142,-0.431333413342142,1.59464918958632
K00370,2.65805802788828,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,2.43064265476498,1.4629178636895,1.12526667347382
K00371,2.14606501336759,1.9514967635979,-0.431333413342142,-0.431333413342142,0.450907720900471,1.21503628012244,1.4629178636895,0.52267415111254
K00372,1.01758262645513,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,-0.431333413342142
K00373,-0.431333413342142,-0.431333413342142,0.397263000731882,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142
K00374,1.83238308831055,2.55205380055603,0.397263000731882,-0.431333413342142,1.4629178636895,1.21503628012244,0.450907720900471,0.52267415111254
K00375,0.450907720900471,1.9514967635979,-0.431333413342142,-0.431333413342142,1.4629178636895,2.09866681049353,1.01758262645513,1.12526667347382
K00380,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.01758262645513,0.58377194374898,0.450907720900471,0.52267415111254
K00381,0.450907720900471,1.56982333958386,-0.431333413342142,0.379139358654692,0.450907720900471,1.21503628012244,-0.431333413342142,0.52267415111254
K00382,1.01758262645513,0.508908876666275,1.35997524567848,0.905603363366758,0.450907720900471,0.58377194374898,1.4629178636895,1.97904064816265
K00383,1.01758262645513,0.508908876666275,0.934420781897835,0.379139358654692,1.4629178636895,1.21503628012244,-0.431333413342142,1.12526667347382
K00384,0.450907720900471,1.10484555136029,0.934420781897835,0.905603363366758,-0.431333413342142,0.58377194374898,-0.431333413342142,1.59464918958632
K00385,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.379139358654692,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142
K00389,0.450907720900471,1.10484555136029,0.934420781897835,-0.431333413342142,0.450907720900471,1.21503628012244,1.01758262645513,0.52267415111254
K00390,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,1.21503628012244,0.450907720900471,1.59464918958632
K00392,-0.431333413342142,-0.431333413342142,0.397263000731882,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142
K00404,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00405,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.59464918958632
K00406,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00412,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00424,1.01758262645513,1.10484555136029,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,0.450907720900471,-0.431333413342142
K00425,2.14606501336759,2.27374565914389,0.397263000731882,0.379139358654692,1.4629178636895,0.58377194374898,1.83238308831055,1.59464918958632
K00426,2.14606501336759,2.27374565914389,1.35997524567848,0.379139358654692,1.4629178636895,1.70288651750605,2.41825454044543,2.58281242779181
K00427,0.450907720900471,1.10484555136029,-0.431333413342142,-0.431333413342142,1.01758262645513,0.58377194374898,0.450907720900471,-0.431333413342142
K00428,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,0.450907720900471,0.52267415111254
K00432,1.4629178636895,1.10484555136029,1.35997524567848,0.905603363366758,0.450907720900471,1.21503628012244,1.83238308831055,1.97904064816265
K00433,1.83238308831055,0.508908876666275,0.397263000731882,-0.431333413342142,1.01758262645513,1.21503628012244,-0.431333413342142,1.12526667347382
K00446,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.59464918958632
K00448,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.450907720900471,0.58377194374898,0.450907720900471,0.52267415111254
K00449,1.01758262645513,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,-0.431333413342142
K00451,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,1.12526667347382
K00453,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.52267415111254
K00455,0.450907720900471,-0.431333413342142,-0.431333413342142,-0.431333413342142,-0.431333413342142,0.58377194374898,-0.431333413342142,-0.431333413342142
