vsd_tax,Bran_1,Bran_2,Bran_3,PS_1,PS_2,PS_3,CO_1,CO_2,CO_3
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__uncultured_graftm_187;g__uncultured_bacterium_graftm_818,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.732952982755141,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.72461856466851,3.97135885075296,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,2.0066614025733,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_19,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_3,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.17395295473083,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_6,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.49920168353307,3.97135885075296,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_7,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.50876916717614,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Fonticella,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0758742762437255,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Haloimpatiens,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.17395295473083,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Proteiniclasticum,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.732952982755141,-1.88720217133198,-1.88720217133198,-1.88720217133198
